Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,USD,Merchant
9/07/2015,Saving Bank account 1,Other,,earphones,459.0,Expense,INR,5.508,Walmart
7/07/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR,12.0,Starbucks
6/07/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR,12.0,Starbucks
6/07/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Target
2/07/2015,Saving Bank account 1,Other,,splitwise settlement,312.0,Expense,INR,3.744,Home Depot
1/07/2015,Saving Bank account 1,maid,,,333.0,Expense,INR,3.996,Target
1/07/2015,Saving Bank account 1,Rent,,,2833.0,Expense,INR,33.996,Starbucks
1/07/2015,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Starbucks
1/07/2015,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR,120.0,Best Buy
30/06/2015 9:53,Saving Bank account 1,Salary,,From workplace ,47859.0,Income,INR,574.308,Lyft
29/06/2015 9:53,Saving Bank account 1,Other,,Amazon prime,199.0,Expense,INR,2.388,eBay
23/06/2015 9:53,Saving Bank account 1,Other,,Amazon prime,999.0,Expense,INR,11.988,Starbucks
10/06/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR,12.0,eBay
10/06/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Home Depot
10/06/2015,Saving Bank account 1,Other,,Tambola,50.0,Expense,INR,0.6,Target
8/06/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR,12.0,Amazon
5/06/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR,12.0,Lyft
5/06/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,eBay
1/06/2015,Saving Bank account 1,Cook,,,776.0,Expense,INR,9.312,Lyft
1/06/2015,Saving Bank account 1,Rent,,,2543.0,Expense,INR,30.516,Target
1/06/2015,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR,120.0,Starbucks
31/05/2015 21:44,Saving Bank account 1,Household,Appliances,electricity bill,2671.0,Expense,INR,32.052,Home Depot
31/05/2015 12:02,Saving Bank account 1,Salary,,From workplace ,47859.0,Income,INR,574.308,Uber
31/05/2015 12:02,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Best Buy
17/05/2015 17:57,Saving Bank account 1,Transportation,Taxi,BR to mumbai,6000.0,Expense,INR,72.0,Starbucks
16/05/2015 14:52,Saving Bank account 1,Other,,splitwise settlement,607.0,Expense,INR,7.284,Starbucks
16/05/2015 11:24,Cash,Food,fruits,bananas 1 kg,20.0,Expense,INR,0.24,Lyft
16/05/2015 11:24,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,Uber
15/05/2015 7:33,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,Shell
14/05/2015 10:38,Saving Bank account 1,Other,,internet renewal (3 months pack),1450.0,Expense,INR,17.4,Best Buy
13/05/2015 8:32,Cash,Health,Health,N95 mask,250.0,Expense,INR,3.0,Best Buy
13/05/2015 8:31,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,Amazon
12/05/2015,Cash,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,eBay
11/05/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR,12.0,Lyft
11/05/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Home Depot
11/05/2015,Cash,Food,Grocery,onions,20.0,Expense,INR,0.24,Home Depot
11/05/2015,Cash,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,Lyft
10/05/2015,Cash,Household,Toiletries,sensodyne rapid fire,160.0,Expense,INR,1.92,Shell
9/05/2015,Cash,Health,Health,hand sanitizer + surgical gloves,290.0,Expense,INR,3.48,Amazon
9/05/2015,Cash,Food,Milk,milk half shakti,52.0,Expense,INR,0.624,Amazon
9/05/2015,Cash,Food,Grocery,gobi,20.0,Expense,INR,0.24,Home Depot
8/05/2015,Cash,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,Target
7/05/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR,12.0,Target
6/05/2015,Cash,Health,Medicine,Limcee+,70.0,Expense,INR,0.84,Uber
5/05/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR,12.0,Shell
5/05/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Walmart
5/05/2015,Cash,Food,Grocery,methi + palak,100.0,Expense,INR,1.2,Target
5/05/2015,Cash,Food,Milk,milk half shakti,26.0,Expense,INR,0.312,eBay
3/05/2015,Saving Bank account 1,Public Provident Fund,,April -May 10k contribution,20000.0,Expense,INR,240.0,Target
3/05/2015,Saving Bank account 1,Food,Grocery,,1178.0,Expense,INR,14.136,Starbucks
3/05/2015,Cash,Cook,,,5000.0,Expense,INR,60.0,Best Buy
2/05/2015,Credit Card,Money transfer,,,10000.0,Expense,INR,120.0,Shell
2/05/2015,Cash,Food,Milk,milk half shakti,28.0,Expense,INR,0.336,eBay
1/05/2015,Cash,Food,Grocery,dahi,20.0,Expense,INR,0.24,Amazon
28/04/2015 15:44,Saving Bank account 1,Salary,,From workplace ,49306.0,Income,INR,591.672,eBay
28/04/2015 8:43,Cash,Food,Milk,milk half gold,28.0,Expense,INR,0.336,Uber
26/04/2015 10:48,Cash,Other,,stationary (drawing book + black sketch pen),59.0,Expense,INR,0.708,Shell
26/04/2015 10:48,Saving Bank account 1,Food,Grocery,eggs + bread,110.0,Expense,INR,1.32,Starbucks
26/04/2015 9:06,Saving Bank account 1,Food,Dinner,srikhand,114.0,Expense,INR,1.368,Starbucks
24/04/2015 9:25,Saving Bank account 1,Food,Grocery,snacks + veggie,420.0,Expense,INR,5.04,Amazon
23/04/2015 13:00,Cash,Food,Milk,milk half gold,56.0,Expense,INR,0.672,Shell
18/04/2015 10:33,Saving Bank account 1,Other,,hair oil,180.0,Expense,INR,2.16,Best Buy
18/04/2015 10:33,Saving Bank account 1,Food,Grocery,snacks,324.0,Expense,INR,3.888,Best Buy
14/04/2015 12:24,Saving Bank account 1,Other,,covid19 donation to PM fund,500.0,Expense,INR,6.0,Lyft
13/04/2015 12:24,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR,12.0,Amazon
13/04/2015 12:24,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Amazon
10/04/2015,Cash,Food,Grocery,,699.0,Expense,INR,8.388,Best Buy
8/04/2015,Cash,Food,Grocery,,156.0,Expense,INR,1.872,Home Depot
7/04/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,eBay
7/04/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR,12.0,eBay
6/04/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR,12.0,Shell
5/04/2015,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Best Buy
4/04/2015,Cash,Food,Grocery,,287.0,Expense,INR,3.444,Walmart
4/04/2015,Credit Card,Food,Grocery,,889.0,Expense,INR,10.668,Home Depot
4/04/2015,Cash,Other,,cleaning drainage,300.0,Expense,INR,3.6,Home Depot
4/04/2015,Cash,garbage disposal,,,50.0,Expense,INR,0.6,eBay
2/04/2015,Cash,Cook,,,5000.0,Expense,INR,60.0,Lyft
1/04/2015,Cash,Food,Grocery,toothbrush + biscuits,50.0,Expense,INR,0.6,Target
31/03/2015 13:00,Saving Bank account 1,Salary,,From workplace ,70806.0,Income,INR,849.672,Lyft
29/03/2015 20:08,Cash,Health,Medicine,kala hit,269.0,Expense,INR,3.228,Target
29/03/2015 20:06,Cash,Food,Grocery,,150.0,Expense,INR,1.8,Target
25/03/2015 14:02,Cash,water (jar /tanker),,,20.0,Expense,INR,0.24,Target
24/03/2015 8:52,Cash,Food,Milk,,26.0,Expense,INR,0.312,Walmart
23/03/2015 13:19,Credit Card,Food,Grocery,,433.8,Expense,INR,5.2056,Lyft
23/03/2015 13:17,Cash,water (jar /tanker),,refilling,20.0,Expense,INR,0.24,Lyft
20/03/2015 21:36,Cash,Apparel,Laundry,dry cleaning,100.0,Expense,INR,1.2,Uber
20/03/2015 19:08,Credit Card,Health,Hospital,dentist check-up,3700.0,Expense,INR,44.4,eBay
19/03/2015 16:08,Cash,Household,Kitchen,cooker ring,50.0,Expense,INR,0.6,Uber
18/03/2015 18:27,Cash,Food,snacks,samosa+tea+veg cheese grill sandwich,53.0,Expense,INR,0.636,Target
18/03/2015 13:22,Cash,Food,Lunch,dal fry and chapati,25.0,Expense,INR,0.3,Lyft
18/03/2015 10:56,Cash,Food,breakfast,aloo paratha,20.0,Expense,INR,0.24,Amazon
18/03/2015 9:25,Cash,Food,Milk,,26.0,Expense,INR,0.312,Lyft
17/03/2015 16:21,Cash,Other,,laptop repair,450.0,Expense,INR,5.4,Home Depot
16/03/2015 21:30,Cash,Health,Hospital,dentist check-up,1000.0,Expense,INR,12.0,Best Buy
16/03/2015 16:38,Cash,Food,Tea,,20.0,Expense,INR,0.24,Lyft
15/03/2015 18:39,Cash,Apparel,Clothing,altering,30.0,Expense,INR,0.36,Starbucks
15/03/2015 18:38,Cash,Food,Milk,shakti + bread,36.0,Expense,INR,0.432,Amazon
15/03/2015 18:38,Cash,Other,,cycle air pumping,5.0,Expense,INR,0.06,eBay
14/03/2015 19:21,Cash,Apparel,Laundry,ironing,40.0,Expense,INR,0.48,Home Depot
14/03/2015 9:11,Cash,Food,Milk,,26.0,Expense,INR,0.312,Target
13/03/2015 15:01,Cash,Transportation,auto,to office,10.0,Expense,INR,0.12,Amazon
12/03/2015,Credit Card,Health,Hospital,root canal due,1900.0,Expense,INR,22.8,Uber
12/03/2015,Cash,Food,Tea,,30.0,Expense,INR,0.36,Uber
11/03/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Best Buy
11/03/2015,Cash,Food,Tea,,8.0,Expense,INR,0.096,Lyft
10/03/2015,Saving Bank account 1,Transportation,train,train - ddr to brc cancellation charges,11.8,Expense,INR,0.1416,Best Buy
10/03/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR,12.0,Shell
10/03/2015,Saving Bank account 1,Transportation,train,train - brc to ddr cancellation charges,11.8,Expense,INR,0.1416,Uber
10/03/2015,Cash,Transportation,Train,Place 0 to Bandra,20.0,Expense,INR,0.24,Target
10/03/2015,Cash,Transportation,auto,Current Residence to Place 0,10.0,Expense,INR,0.12,eBay
10/03/2015,Cash,Transportation,auto,Bandra to Bandra terminus,20.0,Expense,INR,0.24,Uber
9/03/2015,Saving Bank account 1,Other,,Amazon prime,129.0,Expense,INR,1.548,Shell
9/03/2015,Cash,Other,,print out,6.0,Expense,INR,0.072,Lyft
7/03/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR,12.0,Uber
7/03/2015,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Shell
6/03/2015,Cash,Transportation,auto,B45 to brc,10.0,Expense,INR,0.12,eBay
6/03/2015,Cash,Food,beverage,orange juice,25.0,Expense,INR,0.3,eBay
6/03/2015,Cash,Transportation,auto,to office,10.0,Expense,INR,0.12,Starbucks
5/03/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR,12.0,Target
5/03/2015,Cash,Beauty,grooming,,40.0,Expense,INR,0.48,Amazon
4/03/2015,Cash,Food,beverage,mosambi juice,25.0,Expense,INR,0.3,eBay
3/03/2015,Cash,water (jar /tanker),,water jar,108.0,Expense,INR,1.296,eBay
3/03/2015,Cash,garbage disposal,,,17.0,Expense,INR,0.204,eBay
3/03/2015,Cash,maid,,,333.0,Expense,INR,3.996,Shell
3/03/2015,Cash,Cook,,,1667.0,Expense,INR,20.004,Target
3/03/2015,Cash,Health,Medicine,painkillers,82.0,Expense,INR,0.984,Home Depot
3/03/2015,Cash,Health,Hospital,root canal advance,3000.0,Expense,INR,36.0,Target
2/03/2015,Cash,Food,Tea,,30.0,Expense,INR,0.36,Home Depot
2/03/2015,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Starbucks
2/03/2015,Saving Bank account 1,Rent,,,2833.0,Expense,INR,33.996,eBay
2/03/2015,Cash,Health,Medicine,painkillers,226.0,Expense,INR,2.712,Best Buy
2/03/2015,Cash,Health,Hospital,dentist check-up,300.0,Expense,INR,3.6,Uber
2/03/2015,Cash,Food,Lunch,canteen lunch,25.0,Expense,INR,0.3,Target
2/03/2015,Cash,Transportation,auto,to office,10.0,Expense,INR,0.12,Lyft
2/03/2015,Cash,Food,breakfast,2 uttapam,40.0,Expense,INR,0.48,Walmart
1/03/2015,Cash,Food,fruits,bananas,20.0,Expense,INR,0.24,Home Depot
1/03/2015,Cash,Food,Dinner,At restaurant,80.0,Expense,INR,0.96,Target
1/03/2015,Saving Bank account 1,Food,Lunch,chicken manchow soup,88.0,Expense,INR,1.056,Starbucks
1/03/2015,Cash,Food,Tea,,6.0,Expense,INR,0.072,Home Depot
28/02/2015 17:30,Saving Bank account 1,Salary,,From workplace ,49806.0,Income,INR,597.672,Home Depot
28/02/2015 11:33,Cash,Food,Milk,,26.0,Expense,INR,0.312,Walmart
28/02/2015 17:48,Cash,Food,Lunch,chicken thali,55.0,Expense,INR,0.66,Best Buy
28/02/2015 17:48,Cash,Food,Tea,,20.0,Expense,INR,0.24,Best Buy
26/02/2015 20:06,Cash,Food,Tea,,6.0,Expense,INR,0.072,Lyft
26/02/2015 20:06,Cash,Transportation,auto,office to vasna road,60.0,Expense,INR,0.72,Shell
26/02/2015 20:05,Cash,Food,Grocery,eggs,30.0,Expense,INR,0.36,Starbucks
26/02/2015 20:05,Cash,Food,Milk,,26.0,Expense,INR,0.312,Starbucks
24/02/2015 22:10,Cash,Food,Grocery,vegetable,160.0,Expense,INR,1.92,Best Buy
24/02/2015 5:47,Cash,Transportation,auto,ola auto - BRC to b45,66.0,Expense,INR,0.792,Target
24/02/2015 5:46,Cash,Food,Tea,,10.0,Expense,INR,0.12,eBay
23/02/2015 21:15,Cash,Transportation,auto,Bandra to Bandra terminus,20.0,Expense,INR,0.24,Lyft
23/02/2015 19:37,Cash,Transportation,Train,Place 0 to Bandra,20.0,Expense,INR,0.24,Uber
23/02/2015 18:39,Cash,Apparel,Footwear,shoe polish,20.0,Expense,INR,0.24,eBay
23/02/2015 15:43,Credit Card,Transportation,train,to and fro Mum to BRC,526.0,Expense,INR,6.312,Starbucks
23/02/2015 9:19,Saving Bank account 1,Other,,splitwise settlement,4118.0,Expense,INR,49.416,Shell
19/02/2015 20:52,Cash,Health,Health,face mask,45.0,Expense,INR,0.54,Lyft
19/02/2015 20:51,Cash,Health,Medicine,koflet,34.0,Expense,INR,0.408,Best Buy
19/02/2015 11:38,Cash,Food,,milk 1lit ,60.0,Expense,INR,0.72,Amazon
17/02/2015 8:20,Cash,Food,,dinner,227.0,Expense,INR,2.724,Target
16/02/2015 11:38,Saving Bank account 1,Food,,kaju katli 250gm,249.0,Expense,INR,2.988,Shell
16/02/2015 10:18,Cash,Transportation,,local - Place 0 to Place 5 return,30.0,Expense,INR,0.36,eBay
15/02/2015 21:37,Cash,Household,,mixer repair,250.0,Expense,INR,3.0,Walmart
15/02/2015 19:57,Cash,Other,,Internet renewal,500.0,Expense,INR,6.0,Shell
15/02/2015 19:55,Cash,Food,,pani puri,20.0,Expense,INR,0.24,eBay
15/02/2015 19:54,Cash,Transportation,,local - vadala road to Place 0,15.0,Expense,INR,0.18,Uber
15/02/2015 19:54,Cash,Transportation,,taxi - dadar to vadala road,34.0,Expense,INR,0.408,eBay
15/02/2015 8:40,Cash,Food,,tea,20.0,Expense,INR,0.24,eBay
15/02/2015 8:40,Cash,Food,,bread,15.0,Expense,INR,0.18,Lyft
13/02/2015 9:08,Saving Bank account 1,Food,,chana chat + tea,21.0,Expense,INR,0.252,Best Buy
13/02/2015 9:08,Cash,Food,,milk half shakti,27.0,Expense,INR,0.324,Starbucks
12/02/2015,Cash,Food,,Kurkure,10.0,Expense,INR,0.12,Walmart
12/02/2015,Cash,Food,,tea,12.0,Expense,INR,0.144,Amazon
12/02/2015,Cash,Food,,tea,10.0,Expense,INR,0.12,Lyft
11/02/2015,Cash,Food,,paneer 150 gm,54.0,Expense,INR,0.648,Best Buy
11/02/2015,Saving Bank account 1,Food,,bread pakoda + tea,26.0,Expense,INR,0.312,Starbucks
10/02/2015,Cash,Food,,grocery,60.0,Expense,INR,0.72,Starbucks
10/02/2015,Saving Bank account 1,Food,,tea + kachuri,18.0,Expense,INR,0.216,Uber
10/02/2015,Cash,Food,,tea,6.0,Expense,INR,0.072,Starbucks
9/02/2015,Cash,Food,,paneer,35.0,Expense,INR,0.42,eBay
9/02/2015,Cash,Food,,farsan + khari sing,150.0,Expense,INR,1.8,Home Depot
9/02/2015,Saving Bank account 1,Transportation,,train - brc to mmct,176.0,Expense,INR,2.112,Best Buy
8/02/2015,Saving Bank account 1,Food,,egg fried rice,86.0,Expense,INR,1.032,Starbucks
8/02/2015,Saving Bank account 1,Other,,deo and amul milk,371.0,Expense,INR,4.452,Best Buy
8/02/2015,Saving Bank account 1,Other,,Internet renewal,3400.0,Expense,INR,40.8,Lyft
8/02/2015,Cash,Food,,tea + biscuits,30.0,Expense,INR,0.36,Lyft
7/02/2015,Cash,Food,,tea,6.0,Expense,INR,0.072,Home Depot
5/02/2015,Cash,Food,,water jar,375.0,Expense,INR,4.5,Target
5/02/2015,Cash,Food,,bhel,40.0,Expense,INR,0.48,Home Depot
5/02/2015,Cash,Food,,snacks,21.0,Expense,INR,0.252,Home Depot
4/02/2015,Credit Card,Food,,grocery,1178.0,Expense,INR,14.136,Home Depot
4/02/2015,Cash,Food,,tea,30.0,Expense,INR,0.36,Target
4/02/2015,Cash,Food,,milk half shakti,26.0,Expense,INR,0.312,Lyft
3/02/2015,Cash,Food,,12 eggs,70.0,Expense,INR,0.84,Home Depot
3/02/2015,Cash,Food,,tea,10.0,Expense,INR,0.12,Amazon
3/02/2015,Cash,Food,,grocery,107.0,Expense,INR,1.284,eBay
3/02/2015,Cash,Other,,shoe repair,100.0,Expense,INR,1.2,eBay
3/02/2015,Cash,Food,,chana chat + kachori,27.0,Expense,INR,0.324,Home Depot
3/02/2015,Cash,Other,,garbage collector,50.0,Expense,INR,0.6,Lyft
2/02/2015,Saving Bank account 1,Other,,Permanent Residence money transfer,10000.0,Expense,INR,120.0,Walmart
2/02/2015,Cash,Food,,milk half shakti,26.0,Expense,INR,0.312,Walmart
2/02/2015,Cash,Food,,5 eggs,30.0,Expense,INR,0.36,Starbucks
1/02/2015,Cash,Food,,milk half shakti,26.0,Expense,INR,0.312,Walmart
1/02/2015,Cash,Household,,electricity bill,784.0,Expense,INR,9.408,Best Buy
1/02/2015,Cash,Apparel,,undergarments,248.0,Expense,INR,2.976,Amazon
31/01/2015 16:14,Cash,Food,,bananas,20.0,Expense,INR,0.24,Shell
31/01/2015 16:14,Cash,Food,,bhindi,40.0,Expense,INR,0.48,Target
30/01/2015 23:10,Cash,Transportation,,auto - Genda circle to b45,100.0,Expense,INR,1.2,Lyft
30/01/2015 23:10,Cash,Food,,dinner treat,1004.0,Expense,INR,12.048,Shell
29/01/2015 7:30,Cash,Food,,milk half shakti,26.0,Expense,INR,0.312,eBay
29/01/2015 7:30,Cash,Food,,good day biscuits,38.0,Expense,INR,0.456,Lyft
29/01/2015 7:30,Cash,Food,,samosa,15.0,Expense,INR,0.18,Starbucks
27/01/2015 18:34,Cash,Food,,chana chat,15.0,Expense,INR,0.18,eBay
27/01/2015 18:34,Cash,Food,,tea,30.0,Expense,INR,0.36,eBay
26/01/2015 19:39,Cash,Food,,milk half shakti,26.0,Expense,INR,0.312,Amazon
26/01/2015 7:42,Cash,Food,,paav,30.0,Expense,INR,0.36,Starbucks
26/01/2015 7:40,Credit Card,Food,,grocery,311.0,Expense,INR,3.732,Best Buy
25/01/2015 18:45,Cash,Beauty,,hair cut,60.0,Expense,INR,0.72,Home Depot
24/01/2015 16:17,Cash,Food,,tea,30.0,Expense,INR,0.36,Uber
22/01/2015 16:44,Cash,Food,,tea,20.0,Expense,INR,0.24,eBay
22/01/2015 16:44,Cash,Food,,snacks,33.0,Expense,INR,0.396,Home Depot
21/01/2015 18:17,Cash,Food,,grocery,120.0,Expense,INR,1.44,Starbucks
21/01/2015 18:17,Cash,Household,,broom,60.0,Expense,INR,0.72,Walmart
21/01/2015 18:17,Cash,Food,,samosa + 2 tea,27.0,Expense,INR,0.324,Target
21/01/2015 13:12,Cash,Transportation,,train - bdts to brc,264.0,Expense,INR,3.168,Walmart
21/01/2015 13:11,Credit Card,Transportation,,train - brc to mmct,138.0,Expense,INR,1.656,Amazon
21/01/2015 9:32,Cash,Food,,milk half gold,28.0,Expense,INR,0.336,Shell
21/01/2015 9:05,Cash,Food,,shev,50.0,Expense,INR,0.6,Lyft
20/01/2015 9:32,Cash,Food,,srikhand,65.0,Expense,INR,0.78,Lyft
19/01/2015 7:34,Cash,Food,,milk half gold,29.0,Expense,INR,0.348,Starbucks
18/01/2015 7:33,Cash,Food,,vegetable,60.0,Expense,INR,0.72,Uber
18/01/2015 7:31,Cash,Food,,tea,8.0,Expense,INR,0.096,Shell
18/01/2015 7:31,Cash,Food,,milk half gold,29.0,Expense,INR,0.348,Home Depot
16/01/2015 16:33,Cash,Transportation,,auto - GTR to hospital,30.0,Expense,INR,0.36,Best Buy
16/01/2015 16:32,Cash,Transportation,,auto - Alk to GTR,50.0,Expense,INR,0.6,Walmart
16/01/2015 16:30,Cash,Transportation,,auto -  to race course,10.0,Expense,INR,0.12,Home Depot
15/01/2015 22:22,Cash,Food,,Ratri Bazar,155.0,Expense,INR,1.86,Target
15/01/2015 18:23,Cash,Transportation,,auto - Amit nagar to b45,100.0,Expense,INR,1.2,Shell
15/01/2015 18:23,Cash,Food,,tea,10.0,Expense,INR,0.12,Target
14/01/2015 23:38,Cash,Food,,3 bananas,13.0,Expense,INR,0.156,Uber
14/01/2015 15:35,Cash,Food,,Lunch - chicken fried rice + chicken soup,120.0,Expense,INR,1.44,Amazon
14/01/2015 12:42,Saving Bank account 1,Transportation,,travels - Mumbai to brc,760.0,Expense,INR,9.12,Walmart
13/01/2015 18:52,Cash,Other,,Internet renewal,500.0,Expense,INR,6.0,Target
13/01/2015 18:52,Cash,Food,,tea,10.0,Expense,INR,0.12,Best Buy
12/01/2015,Cash,Transportation,,bus - Chinchwad to kala,175.0,Expense,INR,2.1,Lyft
12/01/2015,Cash,Transportation,,ola auto - to Chinchwad transport bus stop,61.0,Expense,INR,0.732,eBay
11/01/2015,Cash,Beauty,,shaving,50.0,Expense,INR,0.6,Uber
11/01/2015,Cash,Transportation,,ola auto - wakad to GG skies,170.0,Expense,INR,2.04,Target
10/01/2015,Cash,Transportation,,auto -hospital to bridge,50.0,Expense,INR,0.6,Walmart
10/01/2015,Saving Bank account 1,Transportation,,travels - brc to pune,650.0,Expense,INR,7.8,Best Buy
10/01/2015,Cash,Other,,garbage collector,50.0,Expense,INR,0.6,Lyft
10/01/2015,Cash,Food,,tea,20.0,Expense,INR,0.24,Walmart
9/01/2015,Cash,Food,,sprout chat,20.0,Expense,INR,0.24,Lyft
9/01/2015,Cash,Other,,participation fee - corporate cricket league,650.0,Expense,INR,7.8,Shell
8/01/2015,Cash,Food,,tea+ bourbon,20.0,Expense,INR,0.24,Walmart
7/01/2015,Cash,Food,,sprout chat+tea+guava drink,31.0,Expense,INR,0.372,Best Buy
6/01/2015,Cash,Food,,sprout chat,15.0,Expense,INR,0.18,Lyft
6/01/2015,Cash,Food,,tea,15.0,Expense,INR,0.18,Target
5/01/2015,Cash,Other,,rent,2833.0,Expense,INR,33.996,Home Depot
5/01/2015,Cash,Other,,maid,333.0,Expense,INR,3.996,Walmart
